Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
OSPREY,257,,0.041,115.15,22,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.7891845
OSPREY,258,,0.037,111.95,23,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,622.0150449
OSPREY,259,,0.035,111.8,22,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.4372415
OSPREY,260,,0.036,110.55,27,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,623.3464619
OSPREY,261,,0.036,115.52,18,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.8052807
OSPREY,262,,0.037,106.8,20,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.5772411
OSPREY,263,,0.036,111.78,12,,79.695943,114.695943,79.695943,14.695943,Casing Pressure,623.7004189
OSPREY,264,,0.035,113.58,18,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.8677556
OSPREY,265,,0.04,108.05,20,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.7758092
OSPREY,266,,0.037,100.12,25,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,624.1776125
OSPREY,267,,0.041,120.3,18,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.9394417
OSPREY,268,,0.031,93.1,15,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.4775031
OSPREY,269,,0.037,111.81,18,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.3129476
OSPREY,270,,0.037,103.46,15,,74.695943,99.695943,74.695943,14.695943,Casing Pressure,620.0748524
OSPREY,271,,0.036,112.32,17,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.7748566
OSPREY,272,,0.037,104.3,13,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.1881681
OSPREY,273,,0.035,100.13,15,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.1945936
OSPREY,274,,0.037,111.85,15,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,619.2183266
OSPREY,275,,0.037,103.58,15,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.0619954
OSPREY,276,,0.035,101.8,13,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.1958525
OSPREY,277,,0.04,108.47,13,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.1205601
OSPREY,278,,0.029,88.44,12,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.4097431
OSPREY,279,,0.037,102.64,13,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.3560829
OSPREY,280,,0.038,101.79,12,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.140972
OSPREY,281,,0.033,105.22,17,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,620.1231002
OSPREY,282,,0.031,92.61,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,617.346501
OSPREY,283,,0.033,98.45,27,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,624.5805827
OSPREY,284,,0.033,100.25,10,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.8045298
OSPREY,285,,0.033,101.78,10,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.6559324
OSPREY,286,,0.033,98.46,10,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.9818179
OSPREY,287,,0.034,99.29,12,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.9074795
OSPREY,288,,0.033,101.9,12,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.4962885
OSPREY,289,,0.032,95.12,13,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.5200813
OSPREY,290,,0.034,100.96,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.5304064
OSPREY,291,,0.033,93.14,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,617.092322
OSPREY,292,,0.034,103.58,10,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,617.6261401
OSPREY,293,,0.033,91.79,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,617.2199314
OSPREY,294,,0.033,93.86,12,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.3663087
OSPREY,295,,0.034,97.21,10,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.2441144
OSPREY,296,,0.033,93.51,10,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.4927064
OSPREY,297,,0.034,85.11,9,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,619.0552088
OSPREY,298,,0.034,94.28,10,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.5447168
OSPREY,299,,0.034,105.55,12,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.2717912
OSPREY,300,,0.037,95.12,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.4013875
OSPREY,301,,0.039,96.83,10,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.8620796
OSPREY,302,,0.034,96.38,10,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.3281607
OSPREY,303,,0.033,98.89,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,616.5708963
OSPREY,304,,0.04,90.19,12,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,620.574584
OSPREY,305,,0.036,93.52,10,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.86902
OSPREY,306,,0.03,93.45,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.1043967
OSPREY,307,,0.037,94.99,29,,54.695943,94.695943,54.695943,14.695943,Casing Pressure,603.2839985
OSPREY,308,,0.037,98.12,18,,54.695943,94.695943,54.695943,14.695943,Casing Pressure,598.8886161
OSPREY,309,,0.038,96.78,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.8396484
OSPREY,310,,0.038,94.31,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.0647445
OSPREY,311,,0.031,83.51,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.3215769
OSPREY,312,,0.04,95.94,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.1160289
OSPREY,313,,0.037,94.28,5,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,616.4779171
OSPREY,314,,0.034,85.11,12,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,620.5491429
OSPREY,315,,0.038,93.61,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.6413845
OSPREY,316,,0.038,99.38,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,617.1464725
OSPREY,317,,0.034,80.1,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.0979071
OSPREY,318,,0.041,101.79,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,617.2549351
OSPREY,319,,0.037,93.45,8,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.0384912
OSPREY,320,,0.035,88.05,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.345145
OSPREY,321,,0.038,85,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.9792393
OSPREY,322,,0.038,97.22,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.8002437
OSPREY,323,,0.036,91.45,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.5965227
OSPREY,324,,0.033,84.27,11,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,620.0407566
OSPREY,325,,0.037,93.45,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.5439751
OSPREY,326,,0.034,97.68,10,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.1968994
OSPREY,327,,0.035,87.28,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.8383352
OSPREY,328,,0.033,88.45,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.4908462
OSPREY,329,,0.03,81.77,10,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.4356582
OSPREY,330,,0.036,88.44,15,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,621.7410514
OSPREY,331,,0.033,87.7,0,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,613.721931
OSPREY,332,,0.034,95.12,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.0545896
OSPREY,333,,0.033,92.2,10,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.6333238
OSPREY,334,,0.033,82.61,0,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,614.0227795
OSPREY,335,,0.028,88.45,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.7810735
OSPREY,336,,0.034,85.94,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.4475499
OSPREY,337,,0.031,80.89,10,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.6937967
OSPREY,338,,0.034,90.22,3,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,626.8747265
OSPREY,339,,0.034,86.88,13,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,620.7973417
OSPREY,340,,0.037,87.61,3,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,615.9154312
OSPREY,341,,0.034,83.43,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.0704442
OSPREY,342,,0.038,90.12,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.9576319
OSPREY,343,,0.033,86.46,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.7451285
OSPREY,344,,0.032,85.1,5,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,616.6635285
OSPREY,345,,0.031,77.19,5,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.3123883
OSPREY,346,,0.035,86.77,10,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,619.4886454
OSPREY,347,,0.034,83.46,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.1789389
OSPREY,348,,0.034,89.37,3,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,615.4490626
OSPREY,349,,0.031,83.01,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.839206
OSPREY,350,,0.03,81.71,17,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,622.8259746
OSPREY,351,,0.035,76.76,5,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.8260201
OSPREY,352,,0.038,80.22,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.936853
OSPREY,353,,0.038,92.62,13,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.5539084
OSPREY,354,,0.038,82.19,2,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,615.8083318
OSPREY,355,,0.036,83.02,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.4477865
OSPREY,356,,0.033,80.1,8,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.9792192
OSPREY,357,,0.044,86.77,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.6936099
OSPREY,358,,0.041,83.44,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.8652183
OSPREY,359,,0.041,79.77,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.236362
OSPREY,360,,0.039,86.77,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.2916428
OSPREY,361,,0.037,83.85,8,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.0025098
OSPREY,362,,0.035,53.4,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.827407
OSPREY,363,,0.042,95.12,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.8929514
OSPREY,364,,0.033,83.51,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.0517749
OSPREY,365,,0.039,77.6,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.306042
OSPREY,366,,0.037,76.76,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.0210031
OSPREY,367,,0.035,85.11,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.124197
OSPREY,368,,0.036,83.49,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.9381778
OSPREY,369,,0.039,73.43,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.5237143
OSPREY,370,,0.037,83.44,3,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.2287917
OSPREY,371,,0.037,78.51,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.5969495
OSPREY,372,,0.039,81.76,3,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.5402566
OSPREY,373,,0.041,81.77,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.0316766
OSPREY,374,,0.035,73.42,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.4176213
OSPREY,375,,0.038,75.1,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.5001482
OSPREY,376,,0.034,73.51,3,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.751276
OSPREY,377,,0.04,76.76,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,620.0613659
OSPREY,378,,0.037,79.26,10,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,620.6029134
OSPREY,379,,0.033,80.1,2,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,615.4422841
OSPREY,380,,0.034,79.26,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.1960464
OSPREY,381,,0.04,80.1,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,617.962781
OSPREY,382,,0.046,73.84,9,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,621.8167111
OSPREY,383,,0.042,0.01,0,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,440.8648256
OSPREY,384,,0.049,153.23,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,614.7143576
OSPREY,385,,0.042,70.09,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,620.4798904
OSPREY,386,,0.042,75.93,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.7190797
OSPREY,387,,0.041,71.76,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.848805
OSPREY,388,,0.043,83.94,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.9699328
OSPREY,389,,0.042,78.47,3,,114.695943,134.695943,114.695943,14.695943,Casing Pressure,663.1331328
OSPREY,390,,0.045,80.45,5,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,618.3395808
OSPREY,391,,0.017,76.77,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,615.3401633
OSPREY,392,,0.022,73.46,5,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,616.1128985
OSPREY,393,,0.04,68.92,5,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,619.0807509
OSPREY,394,,0.04,76.76,7,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,619.4793426
OSPREY,395,,0.04,73.43,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.6002894
OSPREY,396,,0.041,78.43,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.1938471
OSPREY,397,,0.041,78.46,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.1910766
OSPREY,398,,0.041,70.16,10,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,622.1563086
OSPREY,399,,0.046,76.76,2,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,622.9764755
OSPREY,400,,0.04,70.51,5,,79.695943,114.695943,79.695943,14.695943,Casing Pressure,624.6576278
OSPREY,401,,0.039,73.42,5,,79.695943,114.695943,79.695943,14.695943,Casing Pressure,624.2803486
OSPREY,402,,0.04,75.1,5,,79.695943,104.695943,79.695943,14.695943,Casing Pressure,624.1906887
OSPREY,403,,0.04,73.52,8,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,620.4477805
OSPREY,404,,0.041,75.1,3,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.218502
OSPREY,405,,0.047,77.6,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.2029662
OSPREY,406,,0.043,63.41,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.0085022
OSPREY,407,,0.045,81.76,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.3229433
OSPREY,408,,0.044,78.54,10,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,621.2585541
OSPREY,409,,0.045,61.74,3,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.8802439
OSPREY,410,,0.045,75.1,3,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.9185077
OSPREY,411,,0.045,71.34,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.9686768
OSPREY,412,,0.045,73.43,3,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.214219
OSPREY,413,,0.043,77.7,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.4058858
OSPREY,414,,0.041,75.09,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.5098287
OSPREY,415,,0.037,68.84,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.848695
OSPREY,416,,0.044,75.09,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.0442987
OSPREY,417,,0.041,66.75,3,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.251334
OSPREY,418,,0.036,74.35,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.405124
OSPREY,419,,0.036,63.41,5,,54.695943,104.695943,54.695943,14.695943,Casing Pressure,596.3968094
OSPREY,420,,0.042,77.6,3,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.090924
OSPREY,421,,0.042,75.1,7,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,619.8103685
OSPREY,422,,0.038,63.41,2,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,617.3558962
OSPREY,423,,0.039,73.1,8,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,620.4211357
OSPREY,424,,0.038,70.09,7,,74.695943,74.695943,74.695943,14.695943,Casing Pressure,620.0974141
OSPREY,425,,0.041,71.76,5,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.848805
OSPREY,426,,0.02,28.36,12,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,633.3276032
OSPREY,427,,0.008,34.48666667,0,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,611.5942581
OSPREY,428,,0.008,34.48666667,0,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,611.5942581
OSPREY,429,,0.008,34.48666667,0,,104.695943,114.695943,104.695943,14.695943,Casing Pressure,645.8922063
OSPREY,430,,0.044,105.13,2,,94.695943,114.695943,94.695943,14.695943,Casing Pressure,637.9460684
OSPREY,431,,0.041,106.9,2,,94.695943,114.695943,94.695943,14.695943,Casing Pressure,637.5711884
OSPREY,432,,0.044,78.85,3,,94.695943,114.695943,94.695943,14.695943,Casing Pressure,640.1698061
OSPREY,433,,0.045,67.58,5,,94.695943,114.695943,94.695943,14.695943,Casing Pressure,643.1951427
OSPREY,434,,0.043,88.45,5,,94.695943,114.695943,94.695943,14.695943,Casing Pressure,640.514456
OSPREY,435,,0.041,80.6,7,,89.695943,104.695943,89.695943,14.695943,Casing Pressure,636.4238982
OSPREY,436,,0.037,80.11,3,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,627.9923719
OSPREY,437,,0.039,65.08,5,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,630.950244
OSPREY,438,,0.041,75.09,7,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,631.257416
OSPREY,439,,0.036,75.48,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.5610342
OSPREY,440,,0.032,66.83,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.105339
OSPREY,441,,0.038,68,7,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,631.8799625
OSPREY,442,,0.034,74.27,5,,89.695943,104.695943,89.695943,14.695943,Casing Pressure,635.2351557
OSPREY,443,,0.034,71.75,7,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,631.0268202
OSPREY,444,,0.034,63.42,2,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,628.4527427
OSPREY,445,,0.035,78.51,7,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.3304792
OSPREY,446,,0.037,68.42,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.4093831
OSPREY,447,,0.034,64.25,7,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,632.0365242
OSPREY,448,,0.033,64.25,3,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.0521586
OSPREY,449,,0.034,65.08,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.5301757
OSPREY,450,,0.037,72.67,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.9462738
OSPREY,451,,0.033,65.08,2,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,628.2024409
OSPREY,452,,0.033,75.09,8,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,631.0921491
OSPREY,453,,0.035,63.42,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,630.8297416
OSPREY,454,,0.035,68.42,7,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,631.558868
OSPREY,455,,0.032,66.83,13,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,635.1247509
OSPREY,456,,0.033,65.92,0,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,626.5824304
OSPREY,457,,0.029,63.41,3,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,628.6834586
OSPREY,458,,0.029,66.75,3,,84.695943,114.695943,84.695943,14.695943,Casing Pressure,628.3165042
OSPREY,459,,0.029,66.75,5,,84.695943,104.695943,84.695943,14.695943,Casing Pressure,629.7394898
